Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,RPE
2026-02-04 16:05:58,"Medaix ",24m,"Shoulder Press (Machine)",2,72.0,15.0,0,0.0,
2026-02-04 16:05:58,"Medaix ",24m,"Lat Pulldown (Machine)",1,102.0,15.0,0,0.0,
2026-02-04 16:05:58,"Medaix ",24m,"Lat Pulldown (Machine)",2,102.0,15.0,0,0.0,
2026-02-04 16:05:58,"Medaix ",24m,"Torso Rotation (Machine)",1,44.0,15.0,0,0.0,
2026-02-04 16:05:58,"Medaix ",24m,"Torso Rotation (Machine)",2,44.0,15.0,0,0.0,
2026-02-06 18:08:39,"Medaix ",36m,"Elliptical Machine",1,0,0.0,0.8,300.0,
2026-02-06 18:08:39,"Medaix ",36m,"Leg Press",1,130.0,10.0,0,0.0,
2026-02-06 18:08:39,"Medaix ",36m,"Leg Press",2,130.0,10.0,0,0.0,
2026-02-06 18:08:39,"Medaix ",36m,"Leg Press",3,130.0,10.0,0,0.0,
2026-02-06 18:08:39,"Medaix ",36m,"Leg Extension (Machine)",1,64.0,10.0,0,0.0,
2026-02-06 18:08:39,"Medaix ",36m,"Leg Extension (Machine)",2,64.0,10.0,0,0.0,
2026-02-06 18:08:39,"Medaix ",36m,"Leg Extension (Machine)",3,64.0,10.0,0,0.0,
2026-02-06 18:08:39,"Medaix ",36m,"Seated Row (Machine)",1,124.0,10.0,0,0.0,
2026-02-06 18:08:39,"Medaix ",36m,"Seated Row (Machine)",2,124.0,10.0,0,0.0,
2026-02-06 18:08:39,"Medaix ",36m,"Seated Row (Machine)",3,124.0,10.0,0,0.0,
2026-02-06 18:08:39,"Medaix ",36m,"Shoulder Press (Machine)",1,74.0,10.0,0,0.0,
2026-02-06 18:08:39,"Medaix ",36m,"Shoulder Press (Machine)",2,74.0,10.0,0,0.0,
2026-02-06 18:08:39,"Medaix ",36m,"Shoulder Press (Machine)",3,74.0,10.0,0,0.0,
2026-02-06 18:08:39,"Medaix ",36m,"Lat Pulldown (Machine)",1,104.0,10.0,0,0.0,
2026-02-06 18:08:39,"Medaix ",36m,"Lat Pulldown (Machine)",2,104.0,10.0,0,0.0,
2026-02-06 18:08:39,"Medaix ",36m,"Lat Pulldown (Machine)",3,104.0,10.0,0,0.0,
2026-02-06 18:08:39,"Medaix ",36m,"Torso Rotation (Machine)",1,44.0,10.0,0,0.0,
2026-02-06 18:08:39,"Medaix ",36m,"Torso Rotation (Machine)",2,44.0,10.0,0,0.0,
2026-02-06 18:08:39,"Medaix ",36m,"Torso Rotation (Machine)",3,44.0,10.0,0,0.0,
2026-02-06 18:08:39,"Medaix ",36m,"Back Extension (Machine)",1,64.0,10.0,0,0.0,
2026-02-06 18:08:39,"Medaix ",36m,"Back Extension (Machine)",2,64.0,10.0,0,0.0,
2026-02-06 18:08:39,"Medaix ",36m,"Back Extension (Machine)",3,64.0,10.0,0,0.0,
2026-02-08 16:46:38,"Medaix ",49m,"Elliptical Machine",1,0,0.0,0.8,300.0,
2026-02-08 16:46:38,"Medaix ",49m,"Leg Press",1,134.0,10.0,0,0.0,
2026-02-08 16:46:38,"Medaix ",49m,"Leg Press",2,134.0,10.0,0,0.0,
2026-02-08 16:46:38,"Medaix ",49m,"Leg Press",3,134.0,10.0,0,0.0,
2026-02-08 16:46:38,"Medaix ",49m,"Leg Extension (Machine)",1,70.0,10.0,0,0.0,
2026-02-08 16:46:38,"Medaix ",49m,"Leg Extension (Machine)",2,70.0,10.0,0,0.0,
2026-02-08 16:46:38,"Medaix ",49m,"Leg Extension (Machine)",3,70.0,10.0,0,0.0,
2026-02-08 16:46:38,"Medaix ",49m,"Seated Row (Machine)",1,134.0,10.0,0,0.0,
2026-02-08 16:46:38,"Medaix ",49m,"Seated Row (Machine)",2,134.0,10.0,0,0.0,
2026-02-08 16:46:38,"Medaix ",49m,"Seated Row (Machine)",3,134.0,10.0,0,0.0,
2026-02-08 16:46:38,"Medaix ",49m,"Shoulder Press (Machine)",1,80.0,10.0,0,0.0,
2026-02-08 16:46:38,"Medaix ",49m,"Shoulder Press (Machine)",2,80.0,10.0,0,0.0,
2026-02-08 16:46:38,"Medaix ",49m,"Shoulder Press (Machine)",3,80.0,10.0,0,0.0,
2026-02-08 16:46:38,"Medaix ",49m,"Lat Pulldown (Machine)",1,114.0,10.0,0,0.0,
2026-02-08 16:46:38,"Medaix ",49m,"Lat Pulldown (Machine)",2,114.0,10.0,0,0.0,
2026-02-08 16:46:38,"Medaix ",49m,"Lat Pulldown (Machine)",3,114.0,10.0,0,0.0,
2026-02-08 16:46:38,"Medaix ",49m,"Torso Rotation (Machine)",1,60.0,10.0,0,0.0,
2026-02-08 16:46:38,"Medaix ",49m,"Torso Rotation (Machine)",2,60.0,10.0,0,0.0,
2026-02-08 16:46:38,"Medaix ",49m,"Torso Rotation (Machine)",3,60.0,10.0,0,0.0,
2026-02-08 16:46:38,"Medaix ",49m,"Back Extension (Machine)",1,80.0,10.0,0,0.0,
2026-02-08 16:46:38,"Medaix ",49m,"Back Extension (Machine)",2,80.0,10.0,0,0.0,
2026-02-08 16:46:38,"Medaix ",49m,"Back Extension (Machine)",3,80.0,10.0,0,0.0,
2026-02-12 11:53:01,"Medaix ",37m,"Elliptical Machine",1,0,0.0,0.8,300.0,
2026-02-12 11:53:01,"Medaix ",37m,"Leg Press",1,140.0,10.0,0,0.0,
2026-02-12 11:53:01,"Medaix ",37m,"Leg Press",2,140.0,10.0,0,0.0,
2026-02-12 11:53:01,"Medaix ",37m,"Leg Press",3,140.0,10.0,0,0.0,
2026-02-12 11:53:01,"Medaix ",37m,"Leg Extension (Machine)",1,80.0,10.0,0,0.0,
2026-02-12 11:53:01,"Medaix ",37m,"Leg Extension (Machine)",2,80.0,10.0,0,0.0,
2026-02-12 11:53:01,"Medaix ",37m,"Leg Extension (Machine)",3,80.0,10.0,0,0.0,
2026-02-12 11:53:01,"Medaix ",37m,"Seated Row (Machine)",1,140.0,10.0,0,0.0,
2026-02-12 11:53:01,"Medaix ",37m,"Seated Row (Machine)",2,140.0,10.0,0,0.0,
2026-02-12 11:53:01,"Medaix ",37m,"Seated Row (Machine)",3,140.0,10.0,0,0.0,
2026-02-12 11:53:01,"Medaix ",37m,"Shoulder Press (Machine)",1,90.0,10.0,0,0.0,
2026-02-12 11:53:01,"Medaix ",37m,"Shoulder Press (Machine)",2,90.0,10.0,0,0.0,
2026-02-12 11:53:01,"Medaix ",37m,"Shoulder Press (Machine)",3,90.0,10.0,0,0.0,
2026-02-12 11:53:01,"Medaix ",37m,"Lat Pulldown (Machine)",1,130.0,10.0,0,0.0,
2026-02-12 11:53:01,"Medaix ",37m,"Lat Pulldown (Machine)",2,130.0,10.0,0,0.0,
2026-02-12 11:53:01,"Medaix ",37m,"Lat Pulldown (Machine)",3,130.0,10.0,0,0.0,
2026-02-12 11:53:01,"Medaix ",37m,"Torso Rotation (Machine)",1,70.0,10.0,0,0.0,
2026-02-12 11:53:01,"Medaix ",37m,"Torso Rotation (Machine)",2,70.0,10.0,0,0.0,
2026-02-12 11:53:01,"Medaix ",37m,"Torso Rotation (Machine)",3,70.0,10.0,0,0.0,
2026-02-12 11:53:01,"Medaix ",37m,"Back Extension (Machine)",1,90.0,10.0,0,0.0,
2026-02-12 11:53:01,"Medaix ",37m,"Back Extension (Machine)",2,100.0,10.0,0,0.0,
2026-02-12 11:53:01,"Medaix ",37m,"Back Extension (Machine)",3,100.0,10.0,0,0.0,
2026-02-18 19:49:04,"Medaix ",38m,"Elliptical Machine",1,0,0.0,0.8,300.0,
2026-02-18 19:49:04,"Medaix ",38m,"Leg Press",1,160.0,10.0,0,0.0,
2026-02-18 19:49:04,"Medaix ",38m,"Leg Press",2,160.0,10.0,0,0.0,
2026-02-18 19:49:04,"Medaix ",38m,"Leg Press",3,160.0,10.0,0,0.0,
2026-02-18 19:49:04,"Medaix ",38m,"Leg Extension (Machine)",1,80.0,10.0,0,0.0,
2026-02-18 19:49:04,"Medaix ",38m,"Leg Extension (Machine)",2,80.0,10.0,0,0.0,
2026-02-18 19:49:04,"Medaix ",38m,"Leg Extension (Machine)",3,80.0,10.0,0,0.0,
2026-02-18 19:49:04,"Medaix ",38m,"Seated Row (Machine)",1,140.0,10.0,0,0.0,
2026-02-18 19:49:04,"Medaix ",38m,"Seated Row (Machine)",2,140.0,10.0,0,0.0,
2026-02-18 19:49:04,"Medaix ",38m,"Seated Row (Machine)",3,140.0,10.0,0,0.0,
2026-02-18 19:49:04,"Medaix ",38m,"Shoulder Press (Machine)",1,90.0,10.0,0,0.0,
2026-02-18 19:49:04,"Medaix ",38m,"Shoulder Press (Machine)",2,90.0,10.0,0,0.0,
2026-02-18 19:49:04,"Medaix ",38m,"Shoulder Press (Machine)",3,90.0,10.0,0,0.0,
2026-02-18 19:49:04,"Medaix ",38m,"Lat Pulldown (Machine)",1,130.0,10.0,0,0.0,
2026-02-18 19:49:04,"Medaix ",38m,"Lat Pulldown (Machine)",2,130.0,10.0,0,0.0,
2026-02-18 19:49:04,"Medaix ",38m,"Lat Pulldown (Machine)",3,130.0,10.0,0,0.0,
2026-02-18 19:49:04,"Medaix ",38m,"Torso Rotation (Machine)",1,70.0,10.0,0,0.0,
2026-02-18 19:49:04,"Medaix ",38m,"Torso Rotation (Machine)",2,70.0,10.0,0,0.0,
2026-02-18 19:49:04,"Medaix ",38m,"Torso Rotation (Machine)",3,70.0,10.0,0,0.0,
2026-02-18 19:49:04,"Medaix ",38m,"Back Extension (Machine)",1,90.0,10.0,0,0.0,
2026-02-18 19:49:04,"Medaix ",38m,"Back Extension (Machine)",2,100.0,10.0,0,0.0,
2026-02-18 19:49:04,"Medaix ",38m,"Back Extension (Machine)",3,100.0,10.0,0,0.0,
2026-02-27 10:22:10,"Medaix ",49m,"Elliptical Machine",1,0,0.0,0.8,300.0,
2026-02-27 10:22:10,"Medaix ",49m,"Leg Press",1,170.0,10.0,0,0.0,
2026-02-27 10:22:10,"Medaix ",49m,"Leg Press",2,170.0,10.0,0,0.0,
2026-02-27 10:22:10,"Medaix ",49m,"Leg Press",3,170.0,10.0,0,0.0,
2026-02-27 10:22:10,"Medaix ",49m,"Leg Extension (Machine)",1,90.0,10.0,0,0.0,
2026-02-27 10:22:10,"Medaix ",49m,"Leg Extension (Machine)",2,90.0,10.0,0,0.0,
2026-02-27 10:22:10,"Medaix ",49m,"Leg Extension (Machine)",3,90.0,10.0,0,0.0,
2026-02-27 10:22:10,"Medaix ",49m,"Seated Row (Machine)",1,150.0,10.0,0,0.0,
2026-02-27 10:22:10,"Medaix ",49m,"Seated Row (Machine)",2,150.0,10.0,0,0.0,
2026-02-27 10:22:10,"Medaix ",49m,"Seated Row (Machine)",3,150.0,10.0,0,0.0,
2026-02-27 10:22:10,"Medaix ",49m,"Shoulder Press (Machine)",1,150.0,10.0,0,0.0,
2026-02-27 10:22:10,"Medaix ",49m,"Shoulder Press (Machine)",2,150.0,7.0,0,0.0,
2026-02-27 10:22:10,"Medaix ",49m,"Shoulder Press (Machine)",3,150.0,10.0,0,0.0,
2026-02-27 10:22:10,"Medaix ",49m,"Lat Pulldown (Machine)",1,140.0,10.0,0,0.0,
2026-02-27 10:22:10,"Medaix ",49m,"Lat Pulldown (Machine)",2,140.0,10.0,0,0.0,
2026-02-27 10:22:10,"Medaix ",49m,"Lat Pulldown (Machine)",3,140.0,10.0,0,0.0,
2026-02-27 10:22:10,"Medaix ",49m,"Torso Rotation (Machine)",1,80.0,10.0,0,0.0,
2026-02-27 10:22:10,"Medaix ",49m,"Torso Rotation (Machine)",2,80.0,10.0,0,0.0,
2026-02-27 10:22:10,"Medaix ",49m,"Torso Rotation (Machine)",3,70.0,11.0,0,0.0,
2026-02-27 10:22:10,"Medaix ",49m,"Back Extension (Machine)",1,100.0,10.0,0,0.0,
2026-02-27 10:22:10,"Medaix ",49m,"Back Extension (Machine)",2,100.0,10.0,0,0.0,
2026-02-27 10:22:10,"Medaix ",49m,"Back Extension (Machine)",3,100.0,10.0,0,0.0,
2026-03-02 11:26:50,"Medaix ",37m,"Elliptical Machine",1,0,0.0,0.8,300.0,
2026-03-02 11:26:50,"Medaix ",37m,"Leg Press",1,200.0,10.0,0,0.0,
2026-03-02 11:26:50,"Medaix ",37m,"Leg Press",2,200.0,10.0,0,0.0,
2026-03-02 11:26:50,"Medaix ",37m,"Leg Press",3,200.0,10.0,0,0.0,
2026-03-02 11:26:50,"Medaix ",37m,"Leg Extension (Machine)",1,100.0,10.0,0,0.0,
2026-03-02 11:26:50,"Medaix ",37m,"Leg Extension (Machine)",2,100.0,10.0,0,0.0,
2026-03-02 11:26:50,"Medaix ",37m,"Leg Extension (Machine)",3,100.0,10.0,0,0.0,
2026-03-02 11:26:50,"Medaix ",37m,"Seated Row (Machine)",1,170.0,10.0,0,0.0,
2026-03-02 11:26:50,"Medaix ",37m,"Seated Row (Machine)",2,170.0,10.0,0,0.0,
2026-03-02 11:26:50,"Medaix ",37m,"Seated Row (Machine)",3,170.0,10.0,0,0.0,
2026-03-02 11:26:50,"Medaix ",37m,"Shoulder Press (Machine)",1,160.0,10.0,0,0.0,
2026-03-02 11:26:50,"Medaix ",37m,"Shoulder Press (Machine)",2,160.0,10.0,0,0.0,
2026-03-02 11:26:50,"Medaix ",37m,"Shoulder Press (Machine)",3,160.0,5.0,0,0.0,
2026-03-02 11:26:50,"Medaix ",37m,"Lat Pulldown (Machine)",1,160.0,10.0,0,0.0,
2026-03-02 11:26:50,"Medaix ",37m,"Lat Pulldown (Machine)",2,160.0,10.0,0,0.0,
2026-03-02 11:26:50,"Medaix ",37m,"Lat Pulldown (Machine)",3,160.0,10.0,0,0.0,
2026-03-02 11:26:50,"Medaix ",37m,"Torso Rotation (Machine)",1,90.0,10.0,0,0.0,
2026-03-02 11:26:50,"Medaix ",37m,"Torso Rotation (Machine)",2,90.0,8.0,0,0.0,
2026-03-02 11:26:50,"Medaix ",37m,"Back Extension (Machine)",1,100.0,10.0,0,0.0,
2026-03-02 11:26:50,"Medaix ",37m,"Back Extension (Machine)",2,100.0,10.0,0,0.0,
2026-03-02 11:26:50,"Medaix ",37m,"Back Extension (Machine)",3,100.0,10.0,0,0.0,
2026-03-04 20:10:48,"Medaix ",36m,"Elliptical Machine",1,0,0.0,0.8,300.0,
2026-03-04 20:10:48,"Medaix ",36m,"Leg Press",1,210.0,10.0,0,0.0,
2026-03-04 20:10:48,"Medaix ",36m,"Leg Press",2,210.0,10.0,0,0.0,
2026-03-04 20:10:48,"Medaix ",36m,"Leg Press",3,210.0,10.0,0,0.0,
2026-03-04 20:10:48,"Medaix ",36m,"Leg Extension (Machine)",1,110.0,10.0,0,0.0,
2026-03-04 20:10:48,"Medaix ",36m,"Leg Extension (Machine)",2,110.0,10.0,0,0.0,
2026-03-04 20:10:48,"Medaix ",36m,"Leg Extension (Machine)",3,110.0,10.0,0,0.0,
2026-03-04 20:10:48,"Medaix ",36m,"Seated Row (Machine)",1,190.0,10.0,0,0.0,
2026-03-04 20:10:48,"Medaix ",36m,"Seated Row (Machine)",2,190.0,10.0,0,0.0,
2026-03-04 20:10:48,"Medaix ",36m,"Seated Row (Machine)",3,190.0,10.0,0,0.0,
2026-03-04 20:10:48,"Medaix ",36m,"Shoulder Press (Machine)",1,160.0,9.0,0,0.0,
2026-03-04 20:10:48,"Medaix ",36m,"Shoulder Press (Machine)",2,160.0,9.0,0,0.0,
2026-03-04 20:10:48,"Medaix ",36m,"Shoulder Press (Machine)",3,160.0,7.0,0,0.0,
2026-03-04 20:10:48,"Medaix ",36m,"Lat Pulldown (Machine)",1,170.0,10.0,0,0.0,
2026-03-04 20:10:48,"Medaix ",36m,"Lat Pulldown (Machine)",2,170.0,10.0,0,0.0,
2026-03-04 20:10:48,"Medaix ",36m,"Lat Pulldown (Machine)",3,170.0,10.0,0,0.0,
2026-03-04 20:10:48,"Medaix ",36m,"Torso Rotation (Machine)",1,90.0,10.0,0,0.0,
2026-03-04 20:10:48,"Medaix ",36m,"Torso Rotation (Machine)",2,90.0,9.0,0,0.0,
2026-03-04 20:10:48,"Medaix ",36m,"Back Extension (Machine)",1,100.0,10.0,0,0.0,
2026-03-04 20:10:48,"Medaix ",36m,"Back Extension (Machine)",2,110.0,10.0,0,0.0,
2026-03-04 20:10:48,"Medaix ",36m,"Back Extension (Machine)",3,110.0,10.0,0,0.0,
2026-03-12 15:21:01,"Medaix ",30m,"Elliptical Machine",1,0,0.0,0.8,300.0,
2026-03-12 15:21:01,"Medaix ",30m,"Leg Press",1,210.0,10.0,0,0.0,
2026-03-12 15:21:01,"Medaix ",30m,"Leg Press",2,210.0,10.0,0,0.0,
2026-03-12 15:21:01,"Medaix ",30m,"Leg Press",3,210.0,10.0,0,0.0,
2026-03-12 15:21:01,"Medaix ",30m,"Leg Extension (Machine)",1,110.0,10.0,0,0.0,
2026-03-12 15:21:01,"Medaix ",30m,"Leg Extension (Machine)",2,110.0,10.0,0,0.0,
2026-03-12 15:21:01,"Medaix ",30m,"Leg Extension (Machine)",3,110.0,10.0,0,0.0,
2026-03-12 15:21:01,"Medaix ",30m,"Seated Row (Machine)",1,190.0,10.0,0,0.0,
2026-03-12 15:21:01,"Medaix ",30m,"Seated Row (Machine)",2,190.0,10.0,0,0.0,
2026-03-12 15:21:01,"Medaix ",30m,"Seated Row (Machine)",F,190.0,10.0,0,0.0,
2026-03-12 15:21:01,"Medaix ",30m,"Shoulder Press (Machine)",1,160.0,10.0,0,0.0,
2026-03-12 15:21:01,"Medaix ",30m,"Shoulder Press (Machine)",2,160.0,10.0,0,0.0,
2026-03-12 15:21:01,"Medaix ",30m,"Shoulder Press (Machine)",3,160.0,5.0,0,0.0,
2026-03-12 15:21:01,"Medaix ",30m,"Lat Pulldown (Machine)",1,170.0,10.0,0,0.0,
2026-03-12 15:21:01,"Medaix ",30m,"Lat Pulldown (Machine)",2,170.0,10.0,0,0.0,
2026-03-12 15:21:01,"Medaix ",30m,"Lat Pulldown (Machine)",3,170.0,10.0,0,0.0,
2026-03-12 15:21:01,"Medaix ",30m,"Torso Rotation (Machine)",1,80.0,10.0,0,0.0,
2026-03-12 15:21:01,"Medaix ",30m,"Torso Rotation (Machine)",2,80.0,10.0,0,0.0,
2026-03-12 15:21:01,"Medaix ",30m,"Back Extension (Machine)",1,100.0,10.0,0,0.0,
2026-03-12 15:21:01,"Medaix ",30m,"Back Extension (Machine)",2,110.0,10.0,0,0.0,
2026-03-12 15:21:01,"Medaix ",30m,"Back Extension (Machine)",F,110.0,10.0,0,0.0,
2026-03-22 14:49:12,"Medaix ",38m,"Elliptical Machine",1,0,0.0,0.8,300.0,
2026-03-22 14:49:12,"Medaix ",38m,"Leg Press",1,210.0,10.0,0,0.0,
2026-03-22 14:49:12,"Medaix ",38m,"Leg Press",2,210.0,10.0,0,0.0,
2026-03-22 14:49:12,"Medaix ",38m,"Leg Press",3,210.0,10.0,0,0.0,
2026-03-22 14:49:12,"Medaix ",38m,"Leg Extension (Machine)",1,110.0,10.0,0,0.0,
2026-03-22 14:49:12,"Medaix ",38m,"Leg Extension (Machine)",2,110.0,10.0,0,0.0,
2026-03-22 14:49:12,"Medaix ",38m,"Leg Extension (Machine)",3,110.0,10.0,0,0.0,
2026-03-22 14:49:12,"Medaix ",38m,"Seated Row (Machine)",1,190.0,10.0,0,0.0,
2026-03-22 14:49:12,"Medaix ",38m,"Seated Row (Machine)",2,190.0,10.0,0,0.0,
2026-03-22 14:49:12,"Medaix ",38m,"Seated Row (Machine)",F,190.0,10.0,0,0.0,
2026-03-22 14:49:12,"Medaix ",38m,"Shoulder Press (Machine)",1,160.0,10.0,0,0.0,
2026-03-22 14:49:12,"Medaix ",38m,"Shoulder Press (Machine)",2,160.0,10.0,0,0.0,
2026-03-22 14:49:12,"Medaix ",38m,"Shoulder Press (Machine)",3,160.0,5.0,0,0.0,
2026-03-22 14:49:12,"Medaix ",38m,"Lat Pulldown (Machine)",1,170.0,10.0,0,0.0,
2026-03-22 14:49:12,"Medaix ",38m,"Lat Pulldown (Machine)",2,170.0,10.0,0,0.0,
2026-03-22 14:49:12,"Medaix ",38m,"Lat Pulldown (Machine)",3,170.0,10.0,0,0.0,
2026-03-22 14:49:12,"Medaix ",38m,"Torso Rotation (Machine)",1,80.0,10.0,0,0.0,
2026-03-22 14:49:12,"Medaix ",38m,"Torso Rotation (Machine)",2,80.0,10.0,0,0.0,
2026-03-22 14:49:12,"Medaix ",38m,"Back Extension (Machine)",1,100.0,10.0,0,0.0,
2026-03-22 14:49:12,"Medaix ",38m,"Back Extension (Machine)",2,110.0,10.0,0,0.0,
2026-03-22 14:49:12,"Medaix ",38m,"Back Extension (Machine)",F,110.0,10.0,0,0.0,
2026-04-12 11:41:57,"Medaix ",38m,"Elliptical Machine",1,0,0.0,0.8,300.0,
2026-04-12 11:41:57,"Medaix ",38m,"Leg Press",1,210.0,10.0,0,0.0,
2026-04-12 11:41:57,"Medaix ",38m,"Leg Press",2,210.0,10.0,0,0.0,
2026-04-12 11:41:57,"Medaix ",38m,"Leg Press",3,210.0,10.0,0,0.0,
2026-04-12 11:41:57,"Medaix ",38m,"Leg Extension (Machine)",1,110.0,10.0,0,0.0,
2026-04-12 11:41:57,"Medaix ",38m,"Leg Extension (Machine)",2,110.0,10.0,0,0.0,
2026-04-12 11:41:57,"Medaix ",38m,"Leg Extension (Machine)",3,110.0,10.0,0,0.0,
2026-04-12 11:41:57,"Medaix ",38m,"Seated Row (Machine)",1,190.0,10.0,0,0.0,
2026-04-12 11:41:57,"Medaix ",38m,"Seated Row (Machine)",2,190.0,10.0,0,0.0,
2026-04-12 11:41:57,"Medaix ",38m,"Seated Row (Machine)",F,190.0,10.0,0,0.0,
2026-04-12 11:41:57,"Medaix ",38m,"Shoulder Press (Machine)",1,160.0,10.0,0,0.0,
2026-04-12 11:41:57,"Medaix ",38m,"Shoulder Press (Machine)",2,160.0,8.0,0,0.0,
2026-04-12 11:41:57,"Medaix ",38m,"Shoulder Press (Machine)",3,160.0,5.0,0,0.0,
2026-04-12 11:41:57,"Medaix ",38m,"Lat Pulldown (Machine)",1,170.0,10.0,0,0.0,
2026-04-12 11:41:57,"Medaix ",38m,"Lat Pulldown (Machine)",2,170.0,10.0,0,0.0,
2026-04-12 11:41:57,"Medaix ",38m,"Lat Pulldown (Machine)",3,170.0,10.0,0,0.0,
2026-04-12 11:41:57,"Medaix ",38m,"Torso Rotation (Machine)",1,80.0,10.0,0,0.0,
2026-04-12 11:41:57,"Medaix ",38m,"Torso Rotation (Machine)",2,80.0,10.0,0,0.0,
2026-04-12 11:41:57,"Medaix ",38m,"Back Extension (Machine)",1,100.0,10.0,0,0.0,
2026-04-12 11:41:57,"Medaix ",38m,"Back Extension (Machine)",2,110.0,10.0,0,0.0,
2026-04-12 11:41:57,"Medaix ",38m,"Back Extension (Machine)",F,110.0,10.0,0,0.0,
2026-04-16 14:52:23,"Medaix ",34m,"Elliptical Machine",1,0,0.0,0.8,300.0,
2026-04-16 14:52:23,"Medaix ",34m,"Leg Press",1,220.0,10.0,0,0.0,
2026-04-16 14:52:23,"Medaix ",34m,"Leg Press",2,220.0,10.0,0,0.0,
2026-04-16 14:52:23,"Medaix ",34m,"Leg Press",3,220.0,10.0,0,0.0,
2026-04-16 14:52:23,"Medaix ",34m,"Leg Extension (Machine)",1,110.0,10.0,0,0.0,
2026-04-16 14:52:23,"Medaix ",34m,"Leg Extension (Machine)",2,110.0,10.0,0,0.0,
2026-04-16 14:52:23,"Medaix ",34m,"Leg Extension (Machine)",3,110.0,10.0,0,0.0,
2026-04-16 14:52:23,"Medaix ",34m,"Seated Row (Machine)",1,200.0,10.0,0,0.0,
2026-04-16 14:52:23,"Medaix ",34m,"Seated Row (Machine)",2,200.0,10.0,0,0.0,
2026-04-16 14:52:23,"Medaix ",34m,"Seated Row (Machine)",F,200.0,8.0,0,0.0,
2026-04-16 14:52:23,"Medaix ",34m,"Shoulder Press (Machine)",1,160.0,10.0,0,0.0,
2026-04-16 14:52:23,"Medaix ",34m,"Shoulder Press (Machine)",2,160.0,10.0,0,0.0,
2026-04-16 14:52:23,"Medaix ",34m,"Shoulder Press (Machine)",3,160.0,7.0,0,0.0,
2026-04-16 14:52:23,"Medaix ",34m,"Lat Pulldown (Machine)",1,170.0,10.0,0,0.0,
2026-04-16 14:52:23,"Medaix ",34m,"Lat Pulldown (Machine)",2,170.0,10.0,0,0.0,
2026-04-16 14:52:23,"Medaix ",34m,"Lat Pulldown (Machine)",3,170.0,10.0,0,0.0,
2026-04-16 14:52:23,"Medaix ",34m,"Torso Rotation (Machine)",1,80.0,11.0,0,0.0,
2026-04-16 14:52:23,"Medaix ",34m,"Torso Rotation (Machine)",2,80.0,11.0,0,0.0,
2026-04-16 14:52:23,"Medaix ",34m,"Back Extension (Machine)",1,110.0,11.0,0,0.0,
2026-04-16 14:52:23,"Medaix ",34m,"Back Extension (Machine)",2,110.0,10.0,0,0.0,
2026-04-16 14:52:23,"Medaix ",34m,"Back Extension (Machine)",F,110.0,10.0,0,0.0,
2026-04-21 12:39:22,"Medaix ",33m,"Elliptical Machine",1,0,0.0,1.0,330.0,
2026-04-21 12:39:22,"Medaix ",33m,"Leg Press",1,240.0,10.0,0,0.0,
2026-04-21 12:39:22,"Medaix ",33m,"Leg Press",2,240.0,10.0,0,0.0,
2026-04-21 12:39:22,"Medaix ",33m,"Leg Press",3,240.0,10.0,0,0.0,
2026-04-21 12:39:22,"Medaix ",33m,"Leg Extension (Machine)",1,112.0,10.0,0,0.0,
2026-04-21 12:39:22,"Medaix ",33m,"Leg Extension (Machine)",2,112.0,10.0,0,0.0,
2026-04-21 12:39:22,"Medaix ",33m,"Leg Extension (Machine)",3,120.0,10.0,0,0.0,
2026-04-21 12:39:22,"Medaix ",33m,"Seated Row (Machine)",1,220.0,9.0,0,0.0,
2026-04-21 12:39:22,"Medaix ",33m,"Seated Row (Machine)",2,220.0,7.0,0,0.0,
2026-04-21 12:39:22,"Medaix ",33m,"Seated Row (Machine)",F,220.0,6.0,0,0.0,
2026-04-21 12:39:22,"Medaix ",33m,"Shoulder Press (Machine)",1,180.0,8.0,0,0.0,
2026-04-21 12:39:22,"Medaix ",33m,"Shoulder Press (Machine)",2,180.0,7.0,0,0.0,
2026-04-21 12:39:22,"Medaix ",33m,"Shoulder Press (Machine)",3,180.0,4.0,0,0.0,
2026-04-21 12:39:22,"Medaix ",33m,"Lat Pulldown (Machine)",1,200.0,10.0,0,0.0,
2026-04-21 12:39:22,"Medaix ",33m,"Lat Pulldown (Machine)",2,200.0,10.0,0,0.0,
2026-04-21 12:39:22,"Medaix ",33m,"Lat Pulldown (Machine)",3,200.0,6.0,0,0.0,
2026-04-21 12:39:22,"Medaix ",33m,"Torso Rotation (Machine)",1,100.0,8.0,0,0.0,
2026-04-21 12:39:22,"Medaix ",33m,"Torso Rotation (Machine)",2,100.0,10.0,0,0.0,
2026-04-21 12:39:22,"Medaix ",33m,"Back Extension (Machine)",1,140.0,7.0,0,0.0,
2026-04-21 12:39:22,"Medaix ",33m,"Back Extension (Machine)",2,140.0,7.0,0,0.0,
2026-04-21 12:39:22,"Medaix ",33m,"Back Extension (Machine)",F,140.0,5.0,0,0.0,
2026-04-27 20:42:04,"Medaix ",35m,"Elliptical Machine",1,0,0.0,1.0,360.0,
2026-04-27 20:42:04,"Medaix ",35m,"Leg Press",1,280.0,10.0,0,0.0,
2026-04-27 20:42:04,"Medaix ",35m,"Leg Press",2,280.0,10.0,0,0.0,
2026-04-27 20:42:04,"Medaix ",35m,"Leg Press",3,280.0,10.0,0,0.0,
2026-04-27 20:42:04,"Medaix ",35m,"Leg Extension (Machine)",1,160.0,10.0,0,0.0,
